reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime
"A1A535TCGNMVPI","B000O2X2OU","Weatherman","[8, 8]","Here is a really cool item that allows you charge your electronic item (in my case the Kindle) from anywhere.  All you need are 2 AA batteries, and the appropriate tip (NOTE: THE TIP IS NOT INCLUDED, SO YOU NEED TO PURCHASE THE TIP THAT'S APPROPRIATE TO YOUR ITEM TO USE IT).Two AA batteries (Energizer with mine) are included.  Put them in and then put the appropriate tip on the end.  Then plug the iGo into your device and turn the iGo on (slide switch on the end of the iGo up), and a light on the iGo turns on to let you know it's charging.  When it's finished charging, do the reverse in removing it.I would advise everyone to be careful with this, as the plastic is very thin, and with the batteries inside, I think one drop would have the plastic crack.This device is really good for charging a Kindle or electronic device when you have no access to electricity (outdoors, traveling, power outage, etc.) or do not want to use a DC charger.As for the number of charges you get from one set of batteries, so far I've gotten six and it's still going, and going, and going.....","5.0","Charge your Kindle or Device from Anywhere!","1210291200","05 9, 2008"
"A28J3123I1QDKI","B000O515T6","Bowser B Bill","[3, 3]","I've had a couple of the &#34;beanbag&#34; dash holders for my GPS navigator.  While some claim that those things stay in place, my Garmin GPS slid off the dash one time too many.  I had seen one of these sticky pads once before, so I though it worth a shot.  I super-glued it to the center of the bottom of the beanbag GPS holder, and it transformed the thing into a secure dash-top holder.  Yes, the combined device is now a bit more expensive than it should have been, but the holder was sunk cost.  This made it useful.","5.0","This and some glue improves a beanbag phone/GPS holder","1394668800","03 13, 2014"
"A1QZC5VE18QW81","B000O515T6","Bret","[0, 0]","I would strongly recommend. This works great and does exactly what it should/says. It stays in place and best yet, the phone or device doesn't stick to it whenever you try to pick it up.","5.0","Works great!","1393632000","03 1, 2014"
"APF5HLQZJTY2J","B000O515T6","Dave","[4, 4]","I have tried other sticky pads.  The cheap ones are too thin and tend to stick to the phone when trying to remove your phone from the dashboard.  These pads work great.  if they loose there effectiveness just run it under some warm water with some hand soap to remove any dust or debris.  Then it works like new again.","5.0","This is one of th ebest sticky pads I have found","1389225600","01 9, 2014"
"A5MKXD31305R4","B000O515T6","Elizabeth Dale mother of six","[0, 0]","This pad really helps my daughter's cell phone to keep from falling all over the car when going around corners or stopping. We keep it on the middle console in our mini van. It doesn't stick to the surface and thus will fall off if I open the top of the console, but it has enough tackiness to stay there otherwise. It's probably better that way so no gluey residue is left if we don't want it there any longer.","4.0","Works for me!","1383868800","11 8, 2013"
"AHJX1W1WPTSI7","B000O515T6","Jmorgan","[0, 0]","it is a little smaller then I expected, but fits my phone well and doesn't let it slide any and if it gets dusty, just wash it off and its back to new","4.0","great","1391904000","02 9, 2014"
"A3Q2DQ2GBTLU2K","B000O515T6","John B. Pfister","[15, 15]","This jell pad is a harder compound than other more expensive jell pads I have used and is less subject to damage from use. As long as it is kept clean it does it's job. I bought it because I drive serveral different vehicles during a weeks time and wanted something inexpensive to hold my cell phone. This does what I wanted it to do only with a little more cleaning maintenance. The pad will hold one item comfortably, such as a cell phone. Add an item and it is a crowded pad. Fast shipper as I received this item within a few days after ordering.","5.0","Four star's","1283126400","08 30, 2010"
"ASF2XQDAUW073","B000O515T6","Kiet Nguyen","[0, 0]","I use these for weight lifting.  The gel makes lifting heavy weights a breeze.  I also use it in the car to keep my cell phone from sliding back and forth.  You should know that it must be washed once a week because dust clings to it which will make it ineffective.","5.0","Gel pads great for weight lifting","1324598400","12 23, 2011"
"A1JFLLAFLT338Z","B000O515T6","LindaB. LindaB","[0, 0]","I was disappointed in this product.  Not as advertised.  I would not recommend it for use as it doesn't 'grip' the item you set on it.","3.0","Barely satisfactory","1337472000","05 20, 2012"
"A3VIJ65HJ1TVVD","B000O515T6","My Experience IMO Juz My Opinion","[2, 2]","This does exactly what it says... it works!  I just don't care for the high gloss black...I would prefer a flat black.  I use it, it works & I like having it & know my phone or ipad is safe from roaming in the car :o)","4.0","Works great...","1290211200","11 20, 2010"
"ARREWJL8YYZN2","B000O515T6","Myron Thornberry MDT","[2, 2]","This is such a simple and yet useful idea! Not only for the car but I also use in my office and at home. Where ever I want an item to stay in place.","5.0","So effective that I purchase 3!","1362528000","03 6, 2013"
"A3INN916E4VION","B000O515T6","S. Kosloske","[1, 1]","I picked this one based on the reviews.  It seemed like it had the best reviews for the price.  And yes, it works, and it works great.The back has a protection sheet to keep it clean for mounting on a dashboard.  But it's not glue-based, even on the back, so it comes right off.  Cleaning it to get it back to new would be difficult since it sticks to pretty much anything, but I don't see that being a problem long-term, as it even sticks on a veritcal surface perfectly.  Of course your phone won't stay on at 90degrees vertical, but from the testing I've done, it works great up to and over 45 degrees.","5.0","Works great","1374796800","07 26, 2013"
"A1HUDHDSLZ8PFS","B000O515T6","Suzanne E","[0, 0]","I bought a couple of these for my father to keep on his car's dashboard. They stick well but do not break down in the sun and leave no sticky residue. They hold his phone and garage door opener with ease.","5.0","These just work.","1388707200","01 3, 2014"
"AYKBDIBXSZ5UY","B000O515T6","william","[0, 0]","This pad works like a charm. It holds my phone to the dash, and the bottom doesn't even have any of that sticky residue you would expect. It is too small to fit several devices though, so I may even buy another one. Great purchase!","5.0","No Sticky Residue","1324512000","12 22, 2011"
"A3OBUKRTAI0QNY","B000O5GMCG","CoinCorraller41","[0, 0]","This case is best at protecting the face and back of the phone. If you need all around protection (military, police, etc), look for another case. I like it because of the ease to attach charger, no need to remove from case. It does the job if your just looking to protect your phone in your purse or backpack. As far a using wired headsets, unless you use a hole puncher and seam ripper, as I did, to make a hole there is no opening for them. Fits snug on Galaxy S2 even after months of use. The magnetic closure can come off depending on the rough usage.","4.0","Prefer to others out there","1365552000","04 10, 2013"
"A2OC8UHLYUPUY3","B000O5GMCG","Daniel Tobon","[0, 0]","Product is great. Leather. The back clip is made of plastic. I wish it was metal because the plastic is kind of weak.","4.0","Great product for the price.","1356739200","12 29, 2012"
"A3C6A40RHKRZBV","B000O5GMCG","Evan Galatz","[1, 1]","Most people seem very quick to review this case, but one thing you always have to keep in mind with a leather case, is it takes about a week to stretch out. If the phone wasnt tight, it would fall out a week later once it was stretched out. I received this case about 8 days ago, and after 5 the phone fit perfect. Would be hard to fit my needs better.The only reason I gave this a 4 star instead of 5 is because you can really only put the phone into the case one way. You must put it in, camera up, with the back of the phone toward you. Since the Droid X unlike most phones is fatter at the top, you must put it in bottom first. By putting the back of the phone toward you the camera goes over the waste clip, and the magnet snap closes properly.Thanks for a great, cheap, case!","4.0","Great case!","1302048000","04 6, 2011"
